index,md5,aHash,aHash_binary,dHash,dHash_binary,pHash,pHash_binary,wHash,wHash_binary
0,0017ed85b2e66704df99809427c006e5,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
1,001b8f696b6576798517168cd0a0fb44,33238370712764186,0000000001110110000101100001111100111111001111110011111100011010,7549412202859095650,0110100011000100111001100110011001100110011010100110011001100010,10696166329412172589,1001010001110000011010101001101100011011000110110011101100101101,32095016058764830,0000000001110010000001100011111100111111001111100011111000011110
2,001e1be24302ef1aaed4869e11ea1364,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
3,0020fe9eaf5ee48cb218a55aed455979,4557369624441847809,0011111100111111000001111000011100000111000000110000000000000001,8606165850006697787,0111011101101111001111100011111000111111101111110011011100111011,13729025284187711541,1011111010000111010010111100000110101000010111010110100000110101,13816920026256704257,1011111110111111100011111000111100000111000000110000001100000001
4,002acfd7515b428cdc04c5227b1a50a9,18374687035920322047,1111111100000000000000001000000110000011000000011000110111111111,7019257189502761364,0110000101101001011010010011100101100111011010110011100110010100,13794174079356405140,1011111101101110110000000011110110010001111100001000010110010100,18410856862493822463,1111111110000000100000001100010110000011100000011100110111111111
5,003ab666a73721404c8dae4613aec613,281474976677376,0000000000000000111111111111111111111111111111110111111000000000,11720244748760424577,1010001010100110101011001000000010100010100000001010000010000001,9241157532930594090,1000000000111111001011111101000001111111110000001101010100101010,139635803979264,0000000000000000011111101111111101111110011111100111111000000000
6,003f0ed24b5f70ddc7c6e80f9c4dac73,17904192777499737152,1111100001111000011110000111100001111100111111000111110001000000,11644507196529154521,1010000110011001100110011001100110011001100110011001100111011001,13891678463787022128,1100000011001001001001111111011000100111111110000011011100110000,8140388785352113216,0111000011111000011110000111100001111100011111000111110001000000
7,003f460f6ea6b446f31aa4dc57f3b027,4503175758096530944,0011111001111110011111100111111000111110011111100111111000000000,15621494738732238078,1101100011001010101100101011001011011010110001001100010011111110,9645912719828192671,1000010111011101001010101000001100101111110010000000110110011111,2197227178586681344,0001111001111110000111100111101000111110011111100011000000000000
8,004d7a567705f9d780e52db6531ee7de,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
9,004db05404b1ed1cff8ec45f9757f1ad,1764422560704765952,0001100001111100011111001111100001111100011111100010000000000000,8203501063703937120,0111000111011000101100001100000011100000100111001100000001100000,13895926157559479340,1100000011011000001111110011011101101110011001000011110000101100,1764563317520474112,0001100001111100111111001111110011111100011111100010000000000000
10,005596bd4913b6817fe9a7b7c26de5a4,2231235617379597316,0001111011110110111100001111100011110000000111000011110000000100,18204856620249837628,1111110010100100101001001010010010000100111010001111000000111100,14187490098371169229,1100010011100100000101110001001101101111110010010000101111001101,4537087422819481604,0011111011110110111110001111100011111000000011000011100000000100
11,005622476dbb37ea1f0dce40128400da,35604928818609152,0000000001111110011111100111111001111110011111000111110000000000,13889326309792458964,1100000011000000110011001011000010100000101010101010100011010100,13884936090549436260,1100000010110001001100111100111100001110001100110011111101100100,35604928818599936,0000000001111110011111100111111001111110011111000101100000000000
12,006b5cb22e83c9f9b74605daebfa8a27,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,2496870658911273472,0010001010100110101010101010001010100010100000001000001000000000,15366047544351510570,1101010100111111001010101101010000101010110101011101000000101010,280371153214976,0000000000000000111111101111111011111110111111100001111000000000
13,00757c30285a2fbb8939ab82478b7815,6781891846225920,0000000000011000000110000001100000111110011001100100000000000000,3509065742325420904,0011000010110010101101001011001101101000110011001001001101101000,14743768832345122718,1100110010011100011000111010001100011110011010000010011110011110,4051049682266644480,0011100000111000001110000011100011111110111101100110000000000000
14,007d63bf9eb50c6e55125c00d32abdb6,9096847111755939904,0111111000111110011111100100000001000000010000000100000001000000,16637700629599523474,1110011011100100111111001001001010000010100100101001001010010010,15314154560825169044,1101010010000110110011100110111101101001011010011001010010010100,9114861777092370528,0111111001111110011111100111111001100000011000000110000001100000
15,007f5599898ab9013672226b4c5f57e1,3206086289656790528,0010110001111110010011100111111001101110001111100011111000000000,15620905365872493264,1101100011001000100110101010101011001010110100101100001011010000,10806469251646171923,1001010111111000010010101000011101111100100011010010101100010011,900243279369354752,0000110001111110010011100111111000101110001111100011111000000000
16,0082a13e556a5a36049a45db48058624,9476129784081777591,1000001110000001111110011101010011111001101100011000001110110111,2836049134230923110,0010011101011011101010111010100101011011011000110110011101100110,12633640570973376673,1010111101010011101101010010100111010100110101001101000010100001,9440070200737203127,1000001100000001110111011101010011111001101100010000001110110111
17,008a1954162e4323591ed87c1160694a,13889101250810609664,1100000011000000000000000000000000000000000000000000000000000000,9259400833873739776,1000000010000000000000000000000000000000000000000000000000000000,16204198712478474015,1110000011100000111000001110000000011111000111110001111100011111,13889101250810609664,1100000011000000000000000000000000000000000000000000000000000000
18,009cb37a012b8b89cabab9ab5bb6f23e,6790995453253942272,0101111000111110011101100110001001101110011111100111110000000000,13471047750965690536,1011101011110010110001101000111010001100101000101000000010101000,15039026158663380434,1101000010110101010110101001110001110010111100000010110111010010,6790995315680771072,0101111000111110011101100100001001100110011111100111110000000000
19,009ed5461e3d00dffe1b706580b7fdc3,18374969610643538431,1111111100000001000000011000000110010001000000011000000111111111,5847694779473292133,0101000100100111001011110110101101100101011010010110101101100101,12548666605826724068,1010111000100101110100011100101011010101000110111101000011100100,18411139145260958207,1111111110000001100000011000000110010111100100011000000111111111
20,00a0a6071c335f78c161cb4a3dcdc435,9151287948292014592,0111111011111111111001111110011101000011010000100100001000000000,12731269940290432662,1011000010101110100011101000111010111010100111101010111010010110,10432383448973267836,1001000011000111010001010111100101000100101101110101001101111100,9151287948342329856,0111111011111111111001111110011101000110010000100000001000000000
21,00adadf595c062ebaaa05a1c23a1c13a,123679966759936,0000000000000000011100000111110001111100011111000000110000000000,3495005244959504512,0011000010000000110000001100000011000001111100000011100010000000,14079444974900135282,1100001101100100001111001001101111001011100101001100010101110010,136874106494464,0000000000000000011111000111110001111100011111110001111000000000
22,00b5d45433391146ce98cd70a91bef08,1098164120422760072,0000111100111101011101100111001011111110111000001011111010001000,8714962834150614040,0111100011110001110001001000011000011000010001110110010000011000,14303466772797678239,1100011010000000000111110011111100110001001101010110001010011111,1097882576693018240,0000111100111100011101100110001011111100111000001011111010000000
23,00dd12e8106d4679c580a3d5d5e33fb7,17027580355292160,0000000000111100011111100111111001111110011101100010110000000000,8133721459385489520,0111000011100000110010001001001010110000101001001101100001110000,14455190774745360076,1100100010011011001001110110110000111001001100110110011011001100,17027580355820544,0000000000111100011111100111111001111110011111100011110000000000
24,00e3b69b18bfad7980c1621256ee10fa,4827856979984801792,0100001011111111111111100101100000011110011000100110000000000000,11148296607031415332,1001101010110110101101001011001010101000110011001101001000100100,14167308079990925214,1100010010011100011000111010001100011011011000010110011110011110,4503457206764724224,0011111001111111011111100111100000011110011000100110000000000000
25,00eef6a2ac57e987f4750c6eff4e93d6,8681953262342782464,0111100001111100011111100111111000111110011111000011111000000000,13956911297899065964,1100000110110000111010001110000011101000111010001111001001101100,15042139039162394423,1101000011000000011010011100001001101011010011110110011100110111,8682516212258445312,0111100001111110011111100111111000111100001111000001100000000000
26,00fcc728e4187885be9ee6012ae99c16,4358437714936090220,0011110001111100010010000000001001111110011011100100111001101100,7552689058462080217,0110100011010000100010101010111011001100100111001001110011011001,10452655269568199902,1001000100001111010010101001011001001110001110100011110011011110,4358437714936098412,0011110001111100010010000000001001111110011011100110111001101100
27,0106dbe7aee31e07c63d357a4147eb11,18428940781436568063,1111111111000000110000000000000000000000001111001000000111111111,4617780308876798722,0100000000010101101001101011100110010001011001010010101100000010,18046457564892202360,1111101001110001111001011000101010000001100011111000010101111000,18428941606271812095,1111111111000000110000001100000000001100001111111000000111111111
28,011858556ad3a5ef1a6bbc6ad9eaae09,4395125792669842944,0011110011111110100111111001111100111111001111100011111000000000,15337072555462935232,1101010011011000001110100011101011011010110000101100001011000000,10806464853096468099,1001010111111000010001101000011101011110100011110000111010000011,4390462209788886528,0011110011101110000011100001111000111110001111100011111000000000
29,0119a4fcc4f2b53ef25677eaa1d4b86c,1097330589696,0000000000000000000000001111111101111110000000000000000000000000,4579246486323200,0000000000010000010001001100110011101000001010000000000000000000,10602719113025777370,1001001100100100011011001101101110010001001001010110111011011010,5495380246528,0000000000000000000001001111111101111110001100000000000000000000
30,013cd79973f9e26cd86719a988227c0c,3206086289656790528,0010110001111110010011100111111001101110001111100011111000000000,15620905365872493264,1101100011001000100110101010101011001010110100101100001011010000,10806469251646171923,1001010111111000010010101000011101111100100011010010101100010011,900243279369354752,0000110001111110010011100111111000101110001111100011111000000000
31,013dc6a32cf062cb30ccaf2f2cd83e9a,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,2496870658911273472,0010001010100110101010101010001010100010100000001000001000000000,15366047544351510570,1101010100111111001010101101010000101010110101011101000000101010,280371153214976,0000000000000000111111101111111011111110111111100001111000000000
32,01406edcdaadbcad1db982acb063e56c,106102859497472,0000000000000000011000000111111111111111010000000000000000000000,1171150130926125056,0001000001000000110000101101011011001100100000010000000000000000,13909155211530035951,1100000100000111001111101111100010010101000001010110001011101111,140187732475904,0000000000000000011111110111111111111111111111110000000000000000
33,0144d5cf23c76b43ad832dbaa603638b,2197558550828563480,0001111001111111010010111101101111011011010000100011110000011000,8272715259770752113,0111001011001110100101101011001010110010100101101100110001110001,9630129317595478090,1000010110100101000101111001011101111100010110100111100001001010,2197576106507385856,0001111001111111010110111101001101011011010000100011110000000000
34,01468a69ca8676b51a357676e0856c88,35042529166392832,0000000001111100011111101111111010011110111111100111111000000000,15697530235274450116,1101100111011000110101001001010001110100011111001101010011000100,15297051721150311685,1101010001001010000010110111111000111101111100010010110100000101,35041839824125440,0000000001111100011111100101111000011110111111100011111000000000
35,014f69777d2e0c87f2954ad252d52810,1764987190019751936,0001100001111110011111100111111101111110001111100000000000000000,8140529936438980721,0111000011111000111110001101100011001000111000001111000001110001,10778620558857370665,1001010110010101010110100100101001101011011010100111110000101001,1764987190019751936,0001100001111110011111100111111101111110001111100000000000000000
36,015f0df20c9f361069734ab048dcf371,18380178467090119423,1111111100010011100000101110111011110111001100001011101011111111,12192746308579448405,1010100100110101010101100010101011101111010101010101011001010101,17233194134607194533,1110111100101000100110101100001010010010100110110110100110100101,17821203325509479167,1111011101010001101000100000000011110111000000001010101011111111
37,01606d42c64e4d15ea07d4e1fbd0c40d,9006210237561994752,0111110011111100011111000111111001111110010111100111111000000000,16841677654776519880,1110100110111001101010001001100010010010100101101001110011001000,15049458465524559042,1101000011011010011010101011110100101011100101100010110011000010,3791037471020436992,0011010010011100011110000111111001111110010111100100111000000000
38,01627db48f9fb454264c2dd8a2777e6e,71933965812891392,0000000011111111100011111000111110001111100011111111111100000000,9680585639302158976,1000011001011000010110010101100101011000010110100101101010000000,11230399281881561882,1001101111011010011001001010010101001010010110100011101100011010,71792676412849920,0000000011111111000011110000111100001111000011111111111100000000
39,016765f7f2abaea0b44edcbf326968b7,4070830194941656576,0011100001111110011111100111111001111110011011100111111000000000,15618699857115274468,1101100011000000110001001100010011000100110011001101110011100100,9352422212383227524,1000000111001010011110100111001101101110100100110011111010000100,4070267236364090368,0011100001111100011111100111110001111100011001000111110000000000
40,016eb6d8dad949c95bc2929f80d174b3,259820256768,0000000000000000000000000011110001111110011111100111111000000000,18015226648653892,0000000001000000000000001100000011010000111100001111000001000100,13996410022689389281,1100001000111101001111001100001001101101000111100011101011100001,543288098308,0000000000000000000000000111111001111110011111100111111000000100
41,01710a4b3ea78b63dc9076dbeff6629c,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,2496870658911273472,0010001010100110101010101010001010100010100000001000001000000000,15366047544351510570,1101010100111111001010101101010000101010110101011101000000101010,280371153214976,0000000000000000111111101111111011111110111111100001111000000000
42,01774e34e8a444685b1499eef3406cd0,4359202678933519896,0011110001111110111111111011110110001101110000110111111000011000,14749906882763330800,1100110010110010001100100010100101011001001100101001010011110000,15404356027868934099,1101010111000111010001000011000100001010110001100110111111010011,4359200325823915528,0011110001111110111111011001100110101101100000000110011000001000
43,018509c1165817d4b0a3e728eab41ea0,900296056195923456,0000110001111110011111100111111000111110001111100011111000000000,15625435388407104192,1101100011011000101100101011001011011010110100101100001011000000,9653564789436017167,1000010111111000010110100000011101111010100011010110101000001111,35534558996610560,0000000001111110001111100111111000111110001111100011111000000000
44,018d87307a155612cbe10995c104e849,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
45,019a689dcc5128d85718bd043197b311,7669361988362240,0000000000011011001111110011111001111100111110000110000000000000,13164976003560359120,1011011010110011011000111110110010011000110000011100010011010000,14167266079434862256,1100010010011100001111010111000000010111001001111110111010110000,1305831958906429440,0001001000011111001111110011111101111110111110000110000000000000
46,01a2c13c42f1a0557421d341f4165423,9114857242111246336,0111111001111110011110100101111001111110011100000000000000000000,9417790640714340864,1000001010110010101101101011000010101100110001101101101000000000,14166191130780722972,1100010010011000011010111100011100011010011110010110011100011100,8970746589520855040,0111110001111110011111100111111001111110011100000000000000000000
47,01a7af987d7b2f6f355e37c8580cb45a,28286579424129024,0000000001100100011111100111111001111110011111000111000000000000,57663839081119872,0000000011001100110111001111010011000100110100001100000010000000,13886619976202755312,1100000010110111001011110100101100111100011010001001110011110000,35041978865315840,0000000001111100011111100111111001111110011111100111000000000000
48,01a80983ca18bdebde379d9210c56f2a,71774601310305792,0000000011111110111111101001111010011110111111101111111000000000,9985105138047420994,1000101010010010001110000011100000111110001111101000101001000010,15409737605239683630,1101010111011010011000101011010100101010010010100011101000101110,71666780445015552,0000000011111110100111001000111010011110100111101111111000000000
49,01c37855b326fc96c2976eb739785c07,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
50,01c54a641a680db307d84eac7efecd21,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000
51,01cef8eeecbd5f9a4240d3e42c67c3c1,28286579424129024,0000000001100100011111100111111001111110011111000111000000000000,57663839081119872,0000000011001100110111001111010011000100110100001100000010000000,13886619976202755312,1100000010110111001011110100101100111100011010001001110011110000,35041978865315840,0000000001111100011111100111111001111110011111100111000000000000
52,01dc06e8c987825776a43f1f7ef5e41a,4539082650802929470,0011111011111110000011111001111100101111001111110011111100111110,15607286325491974848,1101100010011000001110000011100011011010110000101100001011000000,9797659086178684701,1000011111111000010001110000011101010110000011110000111100011101,4354434438478577200,0011110001101110000011110000110100001111001111100011111000110000
53,01dcc96e0c1e6e2c5230510c7994fd27,4358437714936090220,0011110001111100010010000000001001111110011011100100111001101100,7552689058462080217,0110100011010000100010101010111011001100100111001001110011011001,10452655269568199902,1001000100001111010010101001011001001110001110100011110011011110,4358437714936098412,0011110001111100010010000000001001111110011011100110111001101100
54,01e438effb7eb350308ffc0c2d0a60b4,9114861777597660798,0111111001111110011111100111111001111110011111100111111001111110,15342898532270535876,1101010011101100111011001110110011001000110110001111010011000100,9571936642278894413,1000010011010110010110011010100101101111100101000010101101001101,4500915128533655040,0011111001110110011101100111011001101000011011100001111000000000
55,01f4e5e30cf25fc9c3be52baf78aa769,3492638784452166144,0011000001111000010110000111100000111100000001100000001000000000,6976272503988315656,0110000011010000101100101110000101101000100011000110011000001000,14252044774775009336,1100010111001001011011110011011001001011011011010011000000111000,3492815273282440968,0011000001111000111110001111110000111110000011110000111100001000
56,01fb11b245a6a2525da77aebd2879dcf,9149874936595021312,0111111011111010111000101100011011010110111111101111111000000000,13859359618660356236,1100000001010110010101100010010010100100101001001101000010001100,15340680436709010358,1101010011100101000010111001010000101010110100110010101110110110,9124999559758413312,0111111010100010100000101100000011010110111111101111111000000000
57,021a7df411130759b3362615b8603183,66228869413888,0000000000000000001111000011110000011100001111000011110000000000,14165625614985423254,1100010010010110011010010111000110110010011000010110100110010110,11183675156467206009,1001101100110100011001010100110100011000100101101100011101111001,66229456813826,0000000000000000001111000011110000111111001111110011111100000010
58,0224b573793d1780e3fec22739526c8f,33913879935221374,0000000001111000011111000111111001111110011111100111111001111110,15047037442543899860,1101000011010001110100001101010011010100110101001101010011010100,13937351382575363126,1100000101101011011010110011110100111100001101000011010000110110,15899205469879868,0000000000111000011111000011111000111110001111100011111000111100
59,02253fcfd34fed3ea95f32dbc35bb199,71776668800319232,0000000011111111000000000111111111111111000000001111111100000000,9259823602545500304,1000000010000001100000001000000110000000100000001010000010010000,9279167745359232964,1000000011000110001110011110011010111001011001100011111111000100,71915765611167488,0000000011111111011111110000000111111111000000001111111100000000
60,022894817bc575b94e1919eb1890f873,123679966759936,0000000000000000011100000111110001111100011111000000110000000000,3495005244959504512,0011000010000000110000001100000011000001111100000011100010000000,14079444974900135282,1100001101100100001111001001101111001011100101001100010101110010,136874106494464,0000000000000000011111000111110001111100011111110001111000000000
61,022a18588237d215dba098f9b5ec459d,72340241960238591,0000000100000001000000010001000100011001000000010111110111111111,364005648271000049,0000010100001101001101010011010101100001011011011100000111110001,9958799303001191627,1000101000110100110000110011001110111100110010110011010011001011,4539928664567021055,0011111100000001000100010001000100011101001000010111110111111111
62,022f7646c6eb3f91baba88105a2b3eda,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,2496870658911273472,0010001010100110101010101010001010100010100000001000001000000000,15366047544351510570,1101010100111111001010101101010000101010110101011101000000101010,280371153214976,0000000000000000111111101111111011111110111111100001111000000000
63,023af81312bad70bd7dfc49b5269e419,4070196805923405372,0011100001111100001111100110111000011110111111100111111000111100,15118817994142964948,1101000111010000110101001101110011011100101011001101110011010100,15369461133072215061,1101010101001011010010110111100000111001111100010010110000010101,34971539531005472,0000000001111100001111100110111000001110111111100111111000100000
64,023d82950ebec016cd4016d7a11be58d,123679966759936,0000000000000000011100000111110001111100011111000000110000000000,3495005244959504512,0011000010000000110000001100000011000001111100000011100010000000,14079444974900135282,1100001101100100001111001001101111001011100101001100010101110010,136874106494464,0000000000000000011111000111110001111100011111110001111000000000
65,0244187ca2c3bdbfaa84384389fad113,8011882485120768,0000000000011100011101101100001111000001100000011111111100000000,9257655385521850048,1000000001111001110011001000011000100011000000110000011011000000,17582650235113793222,1111010000000010000111110011101101100001111001010110011011000110,17161073396416256,0000000000111100111101111110011111000011110000011111111100000000
66,024a2024abd8b607c6209942b689ddd1,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
67,025c1c35c3198e6e3497d5dbf97ae81f,4359060571092709376,0011110001111110011111100111111001111110011001000111000000000000,16788554012722775652,1110100011111100111011001110110011001100110011001100011001100100,14235947018085939853,1100010110010000001111100110001100111110010010110011101010001101,2053217561878753280,0001110001111110011111100111111001111110011000000111000000000000
68,025dbb871eb7228075abf0abb4a4429e,35039745079671932,0000000001111100011111000111011001100110011111100111110001111100,15047041806095938804,1101000011010001110101001100110011001100110011001111010011110100,15018149330902333076,1101000001101011001011110011111100110100001101000011011010010100,35039736456051836,0000000001111100011111000111010001100100011111000111110001111100
69,02619666c5547e94b46d37eab9defa28,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,48555123370139649,0000000010101100100000001010000010100000100000001010000000000001,15005760674829751744,1101000000111111001010111101010001101111110000001101010111000000,139081753198080,0000000000000000011111100111111001111110011111100111111000000000
70,0264076c190af6e1176e1abff47d1ae8,900296056195923456,0000110001111110011111100111111000111110001111100011111000000000,15625435388138668736,1101100011011000101100101011001011001010110100101100001011000000,9644557590183357071,1000010111011000010110100000011101111010101011010010101010001111,35534558996610560,0000000001111110001111100111111000111110001111100011111000000000
71,026936afbbbdd9034f0a24b4032bd2f8,8961141118232067710,0111110001011100010111100101111001101110010111100111111001111110,11067796979961211112,1001100110011000101101101011011010101100101110101010100011101000,15013535282694467014,1101000001011010110010101100101101100011110011000010110111000110,8961127871880519294,0111110001011100010100100101001001000110010010100101111001111110
72,0269fd9a20a0c422adedd24cc9a45ba1,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000
73,026fe95194cfad085bd36dd775bd0154,18374687300027220479,1111111100000000000000001011111100000001000000010000000111111111,3002119103460618089,0010100110101001101010110110101100101111001011110010111101101001,12270850192854455591,1010101001001010110100010011110010010101000111111001010100100111,18392984547936633343,1111111101000001000000011111111100000011000000110000000111111111
74,027e6819e54bf93a0a79419d92047946,7669361988362240,0000000000011011001111110011111001111100111110000110000000000000,13164976003560359120,1011011010110011011000111110110010011000110000011100010011010000,14167266079434862256,1100010010011100001111010111000000010111001001111110111010110000,1305831958906429440,0001001000011111001111110011111101111110111110000110000000000000
75,027fc90c13f6d87e1f68d25b0d0ec4a7,8681953262342782464,0111100001111100011111100111111000111110011111000011111000000000,13956911297899065964,1100000110110000111010001110000011101000111010001111001001101100,15042139039162394423,1101000011000000011010011100001001101011010011110110011100110111,8682516212258445312,0111100001111110011111100111111000111100001111000001100000000000
76,0283bdfbf5f41d11324ca19d415e1ff4,2222477309175383830,0001111011010111110100110101011001100110110000111100011100010110,13307770412753399468,1011100010101110101100101010111011001100100111101010111010101100,13028095905912940901,1011010011001101000110000011001101011011101010010110100101100101,204873746002462478,0000001011010111110110111001011000100110010001111100011100001110
77,028803f47cbe92f4b95b4d406fd11efe,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000,0,0000000000000000000000000000000000000000000000000000000000000000
78,02965c8a593989ff7051ec24736da6bd,1764987190019751936,0001100001111110011111100111111101111110001111100000000000000000,8140529936438980721,0111000011111000111110001101100011001000111000001111000001110001,10778620558857370665,1001010110010101010110100100101001101011011010100111110000101001,1764987190019751936,0001100001111110011111100111111101111110001111100000000000000000
79,029f25e50d98f602e966ee8b7858fd88,280371153239552,0000000000000000111111101111111011111110111111100111111000000000,2496870658911273472,0010001010100110101010101010001010100010100000001000001000000000,15366047544351510570,1101010100111111001010101101010000101010110101011101000000101010,280371153214976,0000000000000000111111101111111011111110111111100001111000000000
80,02abd6dc50414d9fc95af4fcc3609fe8,7961940272984374272,0110111001111110011111100111111001111110000111000011110000000000,11293001314402367712,1001110010111000110011001101110011010000111110001111100011100000,15057075243039548259,1101000011110101011110100010100001100001101100110110001101100011,7385461928493849600,0110011001111110011011100111111001111110000011000001110000000000
81,02ae85cb3677af2e5fc256e3bf7c9408,9006917710776253952,0111110011111110111111111110111111101111111111100011111000000000,15322541825058339390,1101010010100100100110101001101110001010101010101111101000111110,15119169740269645455,1101000111010010000101001100011000100011100110110110111010001111,4358604062953446912,0011110001111100110111110100110101101000111010100001111000000000
82,02bdd955ea558eb7e654edaeabd0720b,3761662510302723620,0011010000110100000111000001111101111011011111110111111000100100,7234317959007226572,0110010001100101011101011101101011001010110110101100101011001100,9303969270102310859,1000000100011110010101101100000110110001100110010011111111001011,3761662510302460420,0011010000110100000111000001111101111011011110110111101000000100
83,02c1da1c668ac71995f56c2c198d7d73,8970183639568357376,0111110001111100011111100111111001111110011111100001100000000000,14540096577180840112,1100100111001000110011001100110011011010101111001011000010110000,13889781682813057385,1100000011000010011010101101100101101011110011001011100101101001,8681953263146110976,0111100001111100011111100111111001101110010111100001000000000000
84,02d6519b0330a34b72290845e7ed16ab,123679966759936,0000000000000000011100000111110001111100011111000000110000000000,3495005244959504512,0011000010000000110000001100000011000001111100000011100010000000,14079444974900135282,1100001101100100001111001001101111001011100101001100010101110010,136874106494464,0000000000000000011111000111110001111100011111110001111000000000
85,02ef03bd5e6dbf9c03e8504c9e797abd,17904192777499737152,1111100001111000011110000111100001111100111111000111110001000000,11644507196529154521,1010000110011001100110011001100110011001100110011001100111011001,13891678463787022128,1100000011001001001001111111011000100111111110000011011100110000,8140388785352113216,0111000011111000011110000111100001111100011111000111110001000000
86,02f3a2752b9a79ffccd99a1da8fb875c,4359133441142913795,0011110001111110110000001100010011011111110110010111101100000011,17349152382929523442,1111000011000100100100100010110000101010101000101101001011110010,13894176180381841977,1100000011010010000001111001111100011110010110100111101000111001,4356899242105194753,0011110001110110110100001100011011011111110110010100100100000001
87,02f87d0e5f5182146c13c62504611b51,8409756796560434927,0111010010110101011101010011111111101010011010010110011011101111,14800461520794508376,1100110101100101110011010101011001000010110010110101110001011000,14073417227904795511,1100001101001110110100100110011110010101001000001100001101110111,8401800644518290159,0111010010011001001100010010101111101010001010010010001011101111
88,02ffcfdcfb205cece05597fce1b307b7,8681953262342782464,0111100001111100011111100111111000111110011111000011111000000000,13956911297899065964,1100000110110000111010001110000011101000111010001111001001101100,15042139039162394423,1101000011000000011010011100001001101011010011110110011100110111,8682516212258445312,0111100001111110011111100111111000111100001111000001100000000000
89,0305cc3754a78ef5f566c532548f51b7,8681951064393416316,0111100001111100011111000111111001111110011111100111111001111100,12801662967810794148,1011000110101000101001001010010010100010101000101010001010100100,15008890799644302765,1101000001001010010010101010100101101001011011010101110110101101,8105485871090909760,0111000001111100011110000111010001111110010100100100001001000000
90,030da7510113c28ee68df8a19c643bb0,33220778526719774,0000000001110110000001100001111100111111001111110011111100011110,7549412202858575986,0110100011000100111001100110011001100110011000100111100001110010,10691680317684280229,1001010001100000011110101001101000011011100110110110101110100101,32094874324909854,0000000001110010000001100001111000111111001111110011111100011110
91,031a8139f1e0f8802ff55bace423284f,4070267244988757564,0011100001111100011111100111111001111110011101100111011000111100,13965878828901123284,1100000111010000110001001100110011101100110011001100010011010100,14180510462107794620,1100010011001011010010110010001000111011101001010011110010111100,2340884953584530944,0010000001111100011111100111011001110110011101100111011000000000
92,031cb00db70f12ba917cd5675658f2c7,3206086289656790528,0010110001111110010011100111111001101110001111100011111000000000,15620905365872493264,1101100011001000100110101010101011001010110100101100001011010000,10806469251646171923,1001010111111000010010101000011101111100100011010010101100010011,900243279369354752,0000110001111110010011100111111000101110001111100011111000000000
93,0323de6b04bc16410199aff90a04c338,1764926030843379224,0001100001111110010001101101111111000011010000100111111000011000,8200085936395967601,0111000111001100100011101011011010010110100011101101110001110001,10720338879167739239,1001010011000110010010110110100101101100100110100011010101100111,1764926030843379224,0001100001111110010001101101111111000011010000100111111000011000
94,032557d265db6b8ff63dd143ff56f431,70079570457337344,0000000011111000111110001111111101111111000111110001111000000000,12155356745713218146,1010100010110000100000001000111011110010011000100111001001100010,15402427958630297244,1101010111000000011010101001111101110000101101000010111010011100,70083964192038400,0000000011111000111111001111111001111110000111100001111000000000
95,032bacaea0d335daec271f228db6bc88,17590534621068828,0000000000111110011111100111111101111111011111110111111000011100,8133723795414106352,0111000011100000110010101011001010010110110011001100000011110000,9254720429676390964,1000000001101111010111110011001001111010011010010110101000110100,17027562654809608,0000000000111100011111100111101001011111011011100011111000001000
